date,CPI,CPI_MoM,CPI_YoY,rent_trend,gas_prices_trend,grocery_prices_trend,grocery_bill_trend,grocery_inflation_trend,egg_prices_trend,milk_price_trend,beef_prices_trend,bread_price_trend,restaurant_prices_trend,menu_prices_trend,fast_food_prices_trend,takeout_prices_trend,food_index_trend,CPI_MoM_future_3m,CPI_YoY_future_3m,CPI_MoM_lag1,CPI_YoY_lag1,CPI_MoM_lag2,CPI_YoY_lag2,CPI_MoM_lag3,CPI_YoY_lag3,CPI_MoM_lag6,CPI_YoY_lag6,CPI_MoM_lag12,CPI_YoY_lag12,rent_trend_lead0,rent_trend_lead1,rent_trend_lead2,rent_trend_lead3,gas_prices_trend_lead0,gas_prices_trend_lead1,gas_prices_trend_lead2,gas_prices_trend_lead3,grocery_prices_trend_lead0,grocery_prices_trend_lead1,grocery_prices_trend_lead2,grocery_prices_trend_lead3,grocery_bill_trend_lead0,grocery_bill_trend_lead1,grocery_bill_trend_lead2,grocery_bill_trend_lead3,grocery_inflation_trend_lead0,grocery_inflation_trend_lead1,grocery_inflation_trend_lead2,grocery_inflation_trend_lead3,egg_prices_trend_lead0,egg_prices_trend_lead1,egg_prices_trend_lead2,egg_prices_trend_lead3,milk_price_trend_lead0,milk_price_trend_lead1,milk_price_trend_lead2,milk_price_trend_lead3,beef_prices_trend_lead0,beef_prices_trend_lead1,beef_prices_trend_lead2,beef_prices_trend_lead3,bread_price_trend_lead0,bread_price_trend_lead1,bread_price_trend_lead2,bread_price_trend_lead3,restaurant_prices_trend_lead0,restaurant_prices_trend_lead1,restaurant_prices_trend_lead2,restaurant_prices_trend_lead3,menu_prices_trend_lead0,menu_prices_trend_lead1,menu_prices_trend_lead2,menu_prices_trend_lead3,fast_food_prices_trend_lead0,fast_food_prices_trend_lead1,fast_food_prices_trend_lead2,fast_food_prices_trend_lead3,takeout_prices_trend_lead0,takeout_prices_trend_lead1,takeout_prices_trend_lead2,takeout_prices_trend_lead3,food_index_trend_lead0,food_index_trend_lead1,food_index_trend_lead2,food_index_trend_lead3
2020-05-31,255.802,-0.08983252093487382,0.1982013035848551,82.0,9.0,28.0,59.0,8.0,4.0,20.0,70.0,25.0,19.0,59.0,39.0,52.0,0.30320677616539926,0.3731343283582156,1.2810698495523853,-0.7920147553434065,0.3130472940411133,-0.4528447444551498,1.4940399642909163,0.04746707213065804,2.3413166797595197,0.281542260504386,2.092290394862917,0.02468332856644384,1.7959105553606136,82.0,92.0,92.0,87.0,9.0,6.0,6.0,6.0,28.0,18.0,18.0,18.0,59.0,48.0,54.0,53.0,8.0,6.0,5.0,5.0,4.0,3.0,3.0,3.0,20.0,16.0,16.0,15.0,70.0,42.0,28.0,24.0,25.0,21.0,21.0,21.0,19.0,20.0,22.0,23.0,59.0,61.0,64.0,63.0,39.0,37.0,43.0,40.0,52.0,39.0,34.0,42.0,0.30320677616539926,-0.21324093142208642,-0.24253657150581776,-0.2748813639704066
2020-06-30,257.042,0.4847499237691677,0.7166562831830481,92.0,6.0,18.0,48.0,6.0,3.0,16.0,42.0,21.0,20.0,61.0,37.0,39.0,-0.21324093142208642,0.2626139536318739,1.3910228912373812,-0.08983252093487382,0.1982013035848551,-0.7920147553434065,0.3130472940411133,-0.4528447444551498,1.4940399642909163,0.29122185210892493,2.3195274699624457,-0.03251128102280676,1.671194894390049,92.0,92.0,87.0,73.0,6.0,6.0,6.0,6.0,18.0,18.0,18.0,18.0,48.0,54.0,53.0,54.0,6.0,5.0,5.0,10.0,3.0,3.0,3.0,3.0,16.0,16.0,15.0,18.0,42.0,28.0,24.0,24.0,21.0,21.0,21.0,26.0,20.0,22.0,23.0,25.0,61.0,64.0,63.0,65.0,37.0,43.0,40.0,43.0,39.0,34.0,42.0,27.0,-0.21324093142208642,-0.24253657150581776,-0.2748813639704066,-0.18540533380862811
2020-07-31,258.352,0.5096443382793581,0.9968647625897997,92.0,6.0,18.0,54.0,5.0,3.0,16.0,28.0,21.0,22.0,64.0,43.0,34.0,-0.24253657150581776,0.1238475828567287,1.2303863428671624,0.4847499237691677,0.7166562831830481,-0.08983252093487382,0.1982013035848551,-0.7920147553434065,0.3130472940411133,0.19216641534238743,2.599767976845202,0.23078761661827762,1.826331335037068,92.0,87.0,73.0,78.0,6.0,6.0,6.0,6.0,18.0,18.0,18.0,18.0,54.0,53.0,54.0,54.0,5.0,5.0,10.0,7.0,3.0,3.0,3.0,3.0,16.0,15.0,18.0,18.0,28.0,24.0,24.0,24.0,21.0,21.0,26.0,24.0,22.0,23.0,25.0,24.0,64.0,63.0,65.0,68.0,43.0,40.0,43.0,41.0,34.0,42.0,27.0,30.0,-0.24253657150581776,-0.2748813639704066,-0.18540533380862811,-0.213080917059432
2020-08-31,259.316,0.3731343283582156,1.2810698495523853,87.0,6.0,18.0,53.0,5.0,3.0,15.0,24.0,21.0,23.0,63.0,40.0,42.0,-0.2748813639704066,0.2274132890799363,1.1757452138405844,0.5096443382793581,0.9968647625897997,0.4847499237691677,0.7166562831830481,-0.08983252093487382,0.1982013035848551,0.04746707213065804,2.3413166797595197,0.09147700174354512,1.7376412106666406,87.0,73.0,78.0,70.0,6.0,6.0,6.0,8.0,18.0,18.0,18.0,21.0,53.0,54.0,54.0,48.0,5.0,10.0,7.0,14.0,3.0,3.0,3.0,3.0,15.0,18.0,18.0,15.0,24.0,24.0,24.0,22.0,21.0,26.0,24.0,24.0,23.0,25.0,24.0,21.0,63.0,65.0,68.0,61.0,40.0,43.0,41.0,41.0,42.0,27.0,30.0,27.0,-0.2748813639704066,-0.18540533380862811,-0.213080917059432,-0.32702494568952084
2020-09-30,259.997,0.2626139536318739,1.3910228912373812,73.0,6.0,18.0,54.0,10.0,3.0,18.0,24.0,26.0,25.0,65.0,43.0,27.0,-0.18540533380862811,0.4346309661148906,1.3204191315779434,0.3731343283582156,1.2810698495523853,0.5096443382793581,0.9968647625897997,0.4847499237691677,0.7166562831830481,-0.4528447444551498,1.4940399642909163,0.1538846099767177,1.6844977040391562,73.0,78.0,70.0,68.0,6.0,6.0,8.0,6.0,18.0,18.0,21.0,15.0,54.0,54.0,48.0,53.0,10.0,7.0,14.0,0.0,3.0,3.0,3.0,3.0,18.0,18.0,15.0,16.0,24.0,24.0,22.0,24.0,26.0,24.0,24.0,22.0,25.0,24.0,21.0,20.0,65.0,68.0,61.0,64.0,43.0,41.0,41.0,36.0,27.0,30.0,27.0,37.0,-0.18540533380862811,-0.213080917059432,-0.32702494568952084,-0.361265869549674
2020-10-31,260.319,0.1238475828567287,1.2303863428671624,78.0,6.0,18.0,54.0,7.0,3.0,18.0,24.0,24.0,24.0,68.0,41.0,30.0,-0.213080917059432,0.226678623900467,1.3553199782346148,0.2626139536318739,1.3910228912373812,0.3731343283582156,1.2810698495523853,0.5096443382793581,0.9968647625897997,-0.7920147553434065,0.3130472940411133,0.2827282299262768,1.7339736996186295,78.0,70.0,68.0,81.0,6.0,8.0,6.0,12.0,18.0,21.0,15.0,16.0,54.0,48.0,53.0,54.0,7.0,14.0,0.0,5.0,3.0,3.0,3.0,2.0,18.0,15.0,16.0,20.0,24.0,22.0,24.0,23.0,24.0,24.0,22.0,26.0,24.0,21.0,20.0,22.0,68.0,61.0,64.0,65.0,41.0,41.0,36.0,36.0,30.0,27.0,37.0,34.0,-0.213080917059432,-0.32702494568952084,-0.361265869549674,-0.2534562964501944
2020-11-30,260.911,0.2274132890799363,1.1757452138405844,70.0,8.0,21.0,48.0,14.0,3.0,15.0,22.0,24.0,21.0,61.0,41.0,27.0,-0.32702494568952084,0.3556212139095738,1.667502410800381,0.1238475828567287,1.2303863428671624,0.2626139536318739,1.3910228912373812,0.3731343283582156,1.2810698495523853,-0.08983252093487382,0.1982013035848551,0.281542260504386,2.092290394862917,70.0,68.0,81.0,85.0,8.0,6.0,12.0,17.0,21.0,15.0,16.0,19.0,48.0,53.0,54.0,56.0,14.0,0.0,5.0,13.0,3.0,3.0,2.0,2.0,15.0,16.0,20.0,21.0,22.0,24.0,23.0,24.0,24.0,22.0,26.0,26.0,21.0,20.0,22.0,25.0,61.0,64.0,65.0,67.0,41.0,36.0,36.0,37.0,27.0,37.0,34.0,25.0,-0.32702494568952084,-0.361265869549674,-0.2534562964501944,-0.163873829098163
2020-12-31,262.045,0.4346309661148906,1.3204191315779434,68.0,6.0,15.0,53.0,0.0,3.0,16.0,24.0,22.0,20.0,64.0,36.0,37.0,-0.361265869549674,0.4833575517978028,2.623645747764214,0.2274132890799363,1.1757452138405844,0.1238475828567287,1.2303863428671624,0.2626139536318739,1.3910228912373812,0.4847499237691677,0.7166562831830481,0.29122185210892493,2.3195274699624457,68.0,81.0,85.0,90.0,6.0,12.0,17.0,18.0,15.0,16.0,19.0,17.0,53.0,54.0,56.0,54.0,0.0,5.0,13.0,9.0,3.0,2.0,2.0,3.0,16.0,20.0,21.0,18.0,24.0,23.0,24.0,25.0,22.0,26.0,26.0,23.0,20.0,22.0,25.0,27.0,64.0,65.0,67.0,65.0,36.0,36.0,37.0,38.0,37.0,34.0,25.0,24.0,-0.361265869549674,-0.2534562964501944,-0.163873829098163,-0.23803910226662142
2021-01-31,262.639,0.226678623900467,1.3553199782346148,81.0,12.0,16.0,54.0,5.0,2.0,20.0,23.0,26.0,22.0,65.0,36.0,34.0,-0.2534562964501944,0.6713309948762847,4.137373453318349,0.4346309661148906,1.3204191315779434,0.2274132890799363,1.1757452138405844,0.1238475828567287,1.2303863428671624,0.5096443382793581,0.9968647625897997,0.19216641534238743,2.599767976845202,81.0,85.0,90.0,94.0,12.0,17.0,18.0,9.0,16.0,19.0,17.0,20.0,54.0,56.0,54.0,47.0,5.0,13.0,9.0,12.0,2.0,2.0,3.0,3.0,20.0,21.0,18.0,16.0,23.0,24.0,25.0,24.0,26.0,26.0,23.0,24.0,22.0,25.0,27.0,27.0,65.0,67.0,65.0,67.0,36.0,37.0,38.0,38.0,34.0,25.0,24.0,29.0,-0.2534562964501944,-0.163873829098163,-0.23803910226662142,-0.2527222903942045
2021-02-28,263.573,0.3556212139095738,1.667502410800381,85.0,17.0,19.0,56.0,13.0,2.0,21.0,24.0,26.0,25.0,67.0,37.0,25.0,-0.163873829098163,0.6672292545710334,4.9264665639830785,0.226678623900467,1.3553199782346148,0.4346309661148906,1.3204191315779434,0.2274132890799363,1.1757452138405844,0.3731343283582156,1.2810698495523853,0.04746707213065804,2.3413166797595197,85.0,90.0,94.0,97.0,17.0,18.0,9.0,24.0,19.0,17.0,20.0,20.0,56.0,54.0,47.0,53.0,13.0,9.0,12.0,11.0,2.0,3.0,3.0,3.0,21.0,18.0,16.0,20.0,24.0,25.0,24.0,32.0,26.0,23.0,24.0,24.0,25.0,27.0,27.0,32.0,67.0,65.0,67.0,67.0,37.0,38.0,38.0,37.0,25.0,24.0,29.0,36.0,-0.163873829098163,-0.23803910226662142,-0.2527222903942045,-0.034377940424906474
2021-03-31,264.847,0.4833575517978028,2.623645747764214,90.0,18.0,17.0,54.0,9.0,3.0,18.0,25.0,23.0,27.0,65.0,38.0,24.0,-0.23803910226662142,0.8591526206762845,5.317418943207719,0.3556212139095738,1.667502410800381,0.226678623900467,1.3553199782346148,0.4346309661148906,1.3204191315779434,0.2626139536318739,1.3910228912373812,-0.4528447444551498,1.4940399642909163,90.0,94.0,97.0,100.0,18.0,9.0,24.0,12.0,17.0,20.0,20.0,20.0,54.0,47.0,53.0,46.0,9.0,12.0,11.0,18.0,3.0,3.0,3.0,3.0,18.0,16.0,20.0,17.0,25.0,24.0,32.0,38.0,23.0,24.0,24.0,22.0,27.0,27.0,32.0,31.0,65.0,67.0,67.0,69.0,38.0,38.0,37.0,44.0,24.0,29.0,36.0,20.0,-0.23803910226662142,-0.2527222903942045,-0.034377940424906474,-0.08236694587674008
2021-04-30,266.625,0.6713309948762847,4.137373453318349,94.0,9.0,20.0,47.0,12.0,3.0,16.0,24.0,24.0,27.0,67.0,38.0,29.0,-0.2527222903942045,0.46359572974770114,5.269167647240969,0.4833575517978028,2.623645747764214,0.3556212139095738,1.667502410800381,0.226678623900467,1.3553199782346148,0.1238475828567287,1.2303863428671624,-0.7920147553434065,0.3130472940411133,94.0,97.0,100.0,99.0,9.0,24.0,12.0,13.0,20.0,20.0,20.0,19.0,47.0,53.0,46.0,45.0,12.0,11.0,18.0,9.0,3.0,3.0,3.0,3.0,16.0,20.0,17.0,16.0,24.0,32.0,38.0,27.0,24.0,24.0,22.0,19.0,27.0,32.0,31.0,31.0,67.0,67.0,69.0,69.0,38.0,37.0,44.0,43.0,29.0,36.0,20.0,28.0,-0.2527222903942045,-0.034377940424906474,-0.08236694587674008,-0.2344199368213694
2021-05-31,268.404,0.6672292545710334,4.9264665639830785,97.0,24.0,20.0,53.0,11.0,3.0,20.0,32.0,24.0,32.0,67.0,37.0,36.0,-0.034377940424906474,0.28937547110843287,5.181323173271246,0.6713309948762847,4.137373453318349,0.4833575517978028,2.623645747764214,0.3556212139095738,1.667502410800381,0.2274132890799363,1.1757452138405844,-0.08983252093487382,0.1982013035848551,97.0,100.0,99.0,92.0,24.0,12.0,13.0,11.0,20.0,20.0,19.0,18.0,53.0,46.0,45.0,50.0,11.0,18.0,9.0,10.0,3.0,3.0,3.0,2.0,20.0,17.0,16.0,16.0,32.0,38.0,27.0,27.0,24.0,22.0,19.0,19.0,32.0,31.0,31.0,29.0,67.0,69.0,69.0,71.0,37.0,44.0,43.0,32.0,36.0,20.0,28.0,19.0,-0.034377940424906474,-0.08236694587674008,-0.2344199368213694,-0.3210697261675757
2021-06-30,270.71,0.8591526206762845,5.317418943207719,100.0,12.0,20.0,46.0,18.0,3.0,17.0,38.0,22.0,31.0,69.0,44.0,20.0,-0.08236694587674008,0.4362937760309826,5.363523425270289,0.6672292545710334,4.9264665639830785,0.6713309948762847,4.137373453318349,0.4833575517978028,2.623645747764214,0.4346309661148906,1.3204191315779434,0.4847499237691677,0.7166562831830481,100.0,99.0,92.0,85.0,12.0,13.0,11.0,10.0,20.0,19.0,18.0,22.0,46.0,45.0,50.0,48.0,18.0,9.0,10.0,14.0,3.0,3.0,2.0,2.0,17.0,16.0,16.0,18.0,38.0,27.0,27.0,30.0,22.0,19.0,19.0,23.0,31.0,31.0,29.0,28.0,69.0,69.0,71.0,65.0,44.0,43.0,32.0,36.0,20.0,28.0,19.0,20.0,-0.08236694587674008,-0.2344199368213694,-0.3210697261675757,-0.21640737492676604
2021-07-31,271.965,0.46359572974770114,5.269167647240969,99.0,13.0,19.0,45.0,9.0,3.0,16.0,27.0,19.0,31.0,69.0,43.0,28.0,-0.2344199368213694,0.9439954442911347,6.226591220771449,0.8591526206762845,5.317418943207719,0.6672292545710334,4.9264665639830785,0.6713309948762847,4.137373453318349,0.226678623900467,1.3553199782346148,0.5096443382793581,0.9968647625897997,99.0,92.0,85.0,81.0,13.0,11.0,10.0,21.0,19.0,18.0,22.0,25.0,45.0,50.0,48.0,50.0,9.0,10.0,14.0,31.0,3.0,2.0,2.0,2.0,16.0,16.0,18.0,18.0,27.0,27.0,30.0,35.0,19.0,19.0,23.0,25.0,31.0,29.0,28.0,30.0,69.0,71.0,65.0,65.0,43.0,32.0,36.0,40.0,28.0,19.0,20.0,20.0,-0.2344199368213694,-0.3210697261675757,-0.21640737492676604,-0.01409443023014002
2021-08-31,272.752,0.28937547110843287,5.181323173271246,92.0,11.0,18.0,50.0,10.0,2.0,16.0,27.0,19.0,29.0,71.0,32.0,19.0,-0.3210697261675757,0.830295666261649,6.865559520296194,0.46359572974770114,5.269167647240969,0.8591526206762845,5.317418943207719,0.6672292545710334,4.9264665639830785,0.3556212139095738,1.667502410800381,0.3731343283582156,1.2810698495523853,92.0,85.0,81.0,81.0,11.0,10.0,21.0,18.0,18.0,22.0,25.0,25.0,50.0,48.0,50.0,44.0,10.0,14.0,31.0,36.0,2.0,2.0,2.0,3.0,16.0,18.0,18.0,19.0,27.0,30.0,35.0,33.0,19.0,23.0,25.0,27.0,29.0,28.0,30.0,29.0,71.0,65.0,65.0,62.0,32.0,36.0,40.0,35.0,19.0,20.0,20.0,24.0,-0.3210697261675757,-0.21640737492676604,-0.01409443023014002,-0.05353635942467058
2021-09-30,273.942,0.4362937760309826,5.363523425270289,85.0,10.0,22.0,48.0,14.0,2.0,18.0,30.0,23.0,28.0,65.0,36.0,20.0,-0.21640737492676604,0.7108426821220482,7.159457345112474,0.28937547110843287,5.181323173271246,0.46359572974770114,5.269167647240969,0.8591526206762845,5.317418943207719,0.4833575517978028,2.623645747764214,0.2626139536318739,1.3910228912373812,85.0,81.0,81.0,75.0,10.0,21.0,18.0,11.0,22.0,25.0,25.0,21.0,48.0,50.0,44.0,48.0,14.0,31.0,36.0,22.0,2.0,2.0,3.0,2.0,18.0,18.0,19.0,16.0,30.0,35.0,33.0,29.0,23.0,25.0,27.0,23.0,28.0,30.0,29.0,27.0,65.0,65.0,62.0,65.0,36.0,40.0,35.0,32.0,20.0,20.0,24.0,22.0,-0.21640737492676604,-0.01409443023014002,-0.05353635942467058,-0.24691896005133732
2021-10-31,276.528,0.9439954442911347,6.226591220771449,81.0,21.0,25.0,50.0,31.0,2.0,18.0,35.0,25.0,30.0,65.0,40.0,20.0,-0.01409443023014002,0.6182204083958309,7.578082463000535,0.4362937760309826,5.363523425270289,0.28937547110843287,5.181323173271246,0.46359572974770114,5.269167647240969,0.6713309948762847,4.137373453318349,0.1238475828567287,1.2303863428671624,81.0,81.0,75.0,81.0,21.0,18.0,11.0,11.0,25.0,25.0,21.0,26.0,50.0,44.0,48.0,65.0,31.0,36.0,22.0,40.0,2.0,3.0,2.0,3.0,18.0,19.0,16.0,21.0,35.0,33.0,29.0,33.0,25.0,27.0,23.0,31.0,30.0,29.0,27.0,30.0,65.0,62.0,65.0,58.0,40.0,35.0,32.0,38.0,20.0,24.0,22.0,24.0,-0.01409443023014002,-0.05353635942467058,-0.24691896005133732,0.19234283650016246
2021-11-30,278.824,0.830295666261649,6.865559520296194,81.0,18.0,25.0,44.0,36.0,3.0,19.0,33.0,27.0,29.0,62.0,35.0,24.0,-0.05353635942467058,0.7018425579205845,7.949220898953979,0.9439954442911347,6.226591220771449,0.4362937760309826,5.363523425270289,0.28937547110843287,5.181323173271246,0.6672292545710334,4.9264665639830785,0.2274132890799363,1.1757452138405844,81.0,75.0,81.0,84.0,18.0,11.0,11.0,27.0,25.0,21.0,26.0,31.0,44.0,48.0,65.0,66.0,36.0,22.0,40.0,43.0,3.0,2.0,3.0,3.0,19.0,16.0,21.0,23.0,33.0,29.0,33.0,37.0,27.0,23.0,31.0,32.0,29.0,27.0,30.0,38.0,62.0,65.0,58.0,68.0,35.0,32.0,38.0,41.0,24.0,22.0,24.0,22.0,-0.05353635942467058,-0.24691896005133732,0.19234283650016246,0.42892303982833213
2021-12-31,280.806,0.7108426821220482,7.159457345112474,75.0,11.0,21.0,48.0,22.0,2.0,16.0,29.0,23.0,27.0,65.0,32.0,22.0,-0.24691896005133732,1.0340040418240992,8.540780148538584,0.830295666261649,6.865559520296194,0.9439954442911347,6.226591220771449,0.4362937760309826,5.363523425270289,0.8591526206762845,5.317418943207719,0.4346309661148906,1.3204191315779434,75.0,81.0,84.0,93.0,11.0,11.0,27.0,100.0,21.0,26.0,31.0,38.0,48.0,65.0,66.0,62.0,22.0,40.0,43.0,51.0,2.0,3.0,3.0,4.0,16.0,21.0,23.0,24.0,29.0,33.0,37.0,45.0,23.0,31.0,32.0,35.0,27.0,30.0,38.0,39.0,65.0,58.0,68.0,66.0,32.0,38.0,41.0,42.0,22.0,24.0,22.0,22.0,-0.24691896005133732,0.19234283650016246,0.42892303982833213,0.5936550619889813
2022-01-31,282.542,0.6182204083958309,7.578082463000535,81.0,11.0,26.0,65.0,40.0,3.0,21.0,33.0,31.0,30.0,58.0,38.0,24.0,0.19234283650016246,0.3878706077567129,8.235161744022502,0.7108426821220482,7.159457345112474,0.830295666261649,6.865559520296194,0.9439954442911347,6.226591220771449,0.46359572974770114,5.269167647240969,0.226678623900467,1.3553199782346148,81.0,84.0,93.0,84.0,11.0,27.0,100.0,23.0,26.0,31.0,38.0,30.0,65.0,66.0,62.0,72.0,40.0,43.0,51.0,47.0,3.0,3.0,4.0,9.0,21.0,23.0,24.0,23.0,33.0,37.0,45.0,30.0,31.0,32.0,35.0,31.0,30.0,38.0,39.0,34.0,58.0,68.0,66.0,66.0,38.0,41.0,42.0,40.0,24.0,22.0,22.0,24.0,0.19234283650016246,0.42892303982833213,0.5936550619889813,0.41793775369880853
2022-02-28,284.525,0.7018425579205845,7.949220898953979,84.0,27.0,31.0,66.0,43.0,3.0,23.0,37.0,32.0,38.0,68.0,41.0,22.0,0.42892303982833213,0.9415001628653163,8.530051713089225,0.6182204083958309,7.578082463000535,0.7108426821220482,7.159457345112474,0.830295666261649,6.865559520296194,0.28937547110843287,5.181323173271246,0.3556212139095738,1.667502410800381,84.0,93.0,84.0,85.0,27.0,100.0,23.0,44.0,31.0,38.0,30.0,33.0,66.0,62.0,72.0,77.0,43.0,51.0,47.0,53.0,3.0,4.0,9.0,6.0,23.0,24.0,23.0,25.0,37.0,45.0,30.0,30.0,32.0,35.0,31.0,33.0,38.0,39.0,34.0,35.0,68.0,66.0,66.0,68.0,41.0,42.0,40.0,46.0,22.0,22.0,24.0,23.0,0.42892303982833213,0.5936550619889813,0.41793775369880853,0.5636701395894479
2022-03-31,287.467,1.0340040418240992,8.540780148538584,93.0,100.0,38.0,62.0,51.0,4.0,24.0,45.0,35.0,39.0,66.0,42.0,22.0,0.5936550619889813,1.2952327333770608,8.999298141923106,0.7018425579205845,7.949220898953979,0.6182204083958309,7.578082463000535,0.7108426821220482,7.159457345112474,0.4362937760309826,5.363523425270289,0.4833575517978028,2.623645747764214,93.0,84.0,85.0,85.0,100.0,23.0,44.0,69.0,38.0,30.0,33.0,35.0,62.0,72.0,77.0,62.0,51.0,47.0,53.0,54.0,4.0,9.0,6.0,9.0,24.0,23.0,25.0,22.0,45.0,30.0,30.0,33.0,35.0,31.0,33.0,27.0,39.0,34.0,35.0,36.0,66.0,66.0,68.0,68.0,42.0,40.0,46.0,43.0,22.0,24.0,23.0,22.0,0.5936550619889813,0.41793775369880853,0.5636701395894479,0.417484898782598
2022-04-30,288.582,0.3878706077567129,8.235161744022502,84.0,23.0,30.0,72.0,47.0,9.0,23.0,30.0,31.0,34.0,66.0,40.0,24.0,0.41793775369880853,-0.04473484437697017,8.447778206754553,1.0340040418240992,8.540780148538584,0.7018425579205845,7.949220898953979,0.6182204083958309,7.578082463000535,0.9439954442911347,6.226591220771449,0.6713309948762847,4.137373453318349,84.0,85.0,85.0,85.0,23.0,44.0,69.0,35.0,30.0,33.0,35.0,29.0,72.0,77.0,62.0,54.0,47.0,53.0,54.0,38.0,9.0,6.0,9.0,4.0,23.0,25.0,22.0,19.0,30.0,30.0,33.0,29.0,31.0,33.0,27.0,27.0,34.0,35.0,36.0,38.0,66.0,68.0,68.0,74.0,40.0,46.0,43.0,42.0,24.0,23.0,22.0,29.0,0.41793775369880853,0.5636701395894479,0.417484898782598,0.21828792319781937
2022-05-31,291.299,0.9415001628653163,8.530051713089225,85.0,44.0,33.0,77.0,53.0,6.0,25.0,30.0,33.0,35.0,68.0,46.0,23.0,0.5636701395894479,0.07526954634839989,8.216255059541266,0.3878706077567129,8.235161744022502,1.0340040418240992,8.540780148538584,0.7018425579205845,7.949220898953979,0.830295666261649,6.865559520296194,0.6672292545710334,4.9264665639830785,85.0,85.0,85.0,85.0,44.0,69.0,35.0,23.0,33.0,35.0,29.0,28.0,77.0,62.0,54.0,59.0,53.0,54.0,38.0,39.0,6.0,9.0,4.0,5.0,25.0,22.0,19.0,19.0,30.0,33.0,29.0,30.0,33.0,27.0,27.0,26.0,35.0,36.0,38.0,37.0,68.0,68.0,74.0,67.0,46.0,43.0,42.0,37.0,23.0,22.0,29.0,23.0,0.5636701395894479,0.417484898782598,0.21828792319781937,0.16911168911317162
2022-06-30,295.072,1.2952327333770608,8.999298141923106,85.0,69.0,35.0,62.0,54.0,9.0,22.0,33.0,27.0,36.0,68.0,43.0,22.0,0.417484898782598,0.4265454225137466,8.205751582451759,0.9415001628653163,8.530051713089225,0.3878706077567129,8.235161744022502,1.0340040418240992,8.540780148538584,0.7108426821220482,7.159457345112474,0.8591526206762845,5.317418943207719,85.0,85.0,85.0,77.0,69.0,35.0,23.0,20.0,35.0,29.0,28.0,34.0,62.0,54.0,59.0,63.0,54.0,38.0,39.0,52.0,9.0,4.0,5.0,4.0,22.0,19.0,19.0,23.0,33.0,29.0,30.0,29.0,27.0,27.0,26.0,31.0,36.0,38.0,37.0,33.0,68.0,74.0,67.0,61.0,43.0,42.0,37.0,41.0,22.0,29.0,23.0,23.0,0.417484898782598,0.21828792319781937,0.16911168911317162,0.32440912965292623
2022-07-31,294.94,-0.04473484437697017,8.447778206754553,85.0,35.0,29.0,54.0,38.0,4.0,19.0,29.0,27.0,38.0,74.0,42.0,29.0,0.21828792319781937,0.5256037865063456,7.757261470809462,1.2952327333770608,8.999298141923106,0.9415001628653163,8.530051713089225,0.3878706077567129,8.235161744022502,0.6182204083958309,7.578082463000535,0.46359572974770114,5.269167647240969,85.0,85.0,77.0,66.0,35.0,23.0,20.0,23.0,29.0,28.0,34.0,33.0,54.0,59.0,63.0,62.0,38.0,39.0,52.0,58.0,4.0,5.0,4.0,5.0,19.0,19.0,23.0,21.0,29.0,30.0,29.0,28.0,27.0,26.0,31.0,31.0,38.0,37.0,33.0,34.0,74.0,67.0,61.0,63.0,42.0,37.0,41.0,46.0,29.0,23.0,23.0,15.0,0.21828792319781937,0.16911168911317162,0.32440912965292623,0.32706719783577365
2022-08-31,295.162,0.07526954634839989,8.216255059541266,85.0,23.0,28.0,59.0,39.0,5.0,19.0,30.0,26.0,37.0,67.0,37.0,23.0,0.16911168911317162,0.24464811278648302,7.131380368978291,-0.04473484437697017,8.447778206754553,1.2952327333770608,8.999298141923106,0.9415001628653163,8.530051713089225,0.7018425579205845,7.949220898953979,0.28937547110843287,5.181323173271246,85.0,77.0,66.0,61.0,23.0,20.0,23.0,16.0,28.0,34.0,33.0,31.0,59.0,63.0,62.0,60.0,39.0,52.0,58.0,46.0,5.0,4.0,5.0,5.0,19.0,23.0,21.0,20.0,30.0,29.0,28.0,25.0,26.0,31.0,31.0,32.0,37.0,33.0,34.0,30.0,67.0,61.0,63.0,57.0,37.0,41.0,46.0,39.0,23.0,23.0,15.0,13.0,0.16911168911317162,0.32440912965292623,0.32706719783577365,0.11538375495254116
2022-09-30,296.421,0.4265454225137466,8.205751582451759,77.0,20.0,34.0,63.0,52.0,4.0,23.0,29.0,31.0,33.0,61.0,41.0,23.0,0.32440912965292623,0.03347750980888797,6.410831677385809,0.07526954634839989,8.216255059541266,-0.04473484437697017,8.447778206754553,1.2952327333770608,8.999298141923106,1.0340040418240992,8.540780148538584,0.4362937760309826,5.363523425270289,77.0,66.0,61.0,61.0,20.0,23.0,16.0,15.0,34.0,33.0,31.0,26.0,63.0,62.0,60.0,52.0,52.0,58.0,46.0,40.0,4.0,5.0,5.0,17.0,23.0,21.0,20.0,19.0,29.0,28.0,25.0,29.0,31.0,31.0,32.0,28.0,33.0,34.0,30.0,31.0,61.0,63.0,57.0,62.0,41.0,46.0,39.0,33.0,23.0,15.0,13.0,21.0,0.32440912965292623,0.32706719783577365,0.11538375495254116,0.1021771375110804
