date,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,CPI_YoY_future_3m
2015-09-30,-3.7126831394847355,1.1811987224106035,-2.4437409532297893,0.5420177642862201,-0.09074438302078057,-0.6477059119938101,0.7026586516436825,-0.12163137415286894,0.168646324663438,-0.914916857779721,0.3470607440248183,-0.9836809847015652,0.262133996197053,0.3850006889867216,0.2920542034653729,-1.2147301771277748,-0.33770160788774795,-0.6510425507482486,-0.11662227740680338,0.6807278964940088,-0.36633348771395846,0.23017108128696795,0.9965820750427711,0.6081083996532077,0.6387247515364791
2015-10-31,-3.422045913482927,1.5055282647489154,-2.694180176764872,0.9963363230270831,-0.04154978986363965,-0.9650290748147613,0.6068570618382149,0.5250419233264899,1.046880746566406,0.05129064589204563,0.2827111139961182,-0.27295634846725086,-0.4550409240597208,0.7659275479948126,-0.3162983224987363,-0.8751535281545207,-0.3623231330534874,0.04538530853132414,-0.39872371344659346,0.7089095793009128,-0.130701340848562,-0.7127244418202138,0.38465724478221897,0.6968047789080527,1.2375025026943876
2015-11-30,-2.980217448178173,1.999047122005222,-2.5354071852153446,1.1969106243556156,-0.38664096383390417,-0.49109732155041264,0.6241417510126307,0.4487307741049343,1.4286356822249129,0.7254846239700351,-0.0520067235809242,0.810711799616667,0.08954156864219448,1.8002036966343595,-1.6074189676369166,-0.27317539709923383,0.2579617072637786,0.3009231254937553,-0.09663592907566097,0.5975208713542394,0.03406211204727329,-0.9462853904416988,0.20997057619150994,-0.6474045840470299,0.8472775790126619
2015-12-31,-2.611543581829757,2.9680471576514473,-1.981245846418168,1.5288684436190332,-0.5379068560599736,-0.2681226715519964,0.42528685791049203,-0.34115810138391683,0.7192369798072359,0.29765572580815153,-0.11151567709969551,0.6565556028915428,0.2779713057927399,1.921893442228187,-1.4568463561938763,-0.09541837650820997,0.8650788012497646,0.4368361483195863,0.227265744152953,0.12695121327700926,0.9569163988597164,-0.15646630789402538,0.38948091517055583,-1.0980235428398453,0.8916160965521946
2016-01-31,-1.5088523535963463,4.147827410373332,-0.8698477373100083,1.5950413010968107,-0.0774299939550186,0.3270131092216771,-0.7305910735080816,-0.3468170828428923,0.6804680731925915,-0.4323206407465741,0.22000847140532181,-0.551153594656731,-0.273852305396324,0.7750250147032361,-1.2719289187713037,0.9015429804832596,-0.6774160427825535,-0.02208761226621381,1.1569343471854425,-0.5320511731152519,0.38099002473069565,0.1357335657551449,0.762588864008453,-0.08192585739054792,1.1726257503534843
2016-02-29,-0.9782327139449704,4.667848064671433,-0.49496701673536825,0.2765846971269362,0.3902733024374051,0.31736786469344264,-0.16175982320611507,-0.17798810028464215,0.630167024015537,-0.21107110061064596,-0.37488356580418175,-0.8982173743524889,0.1577307389290695,-0.43758360638658916,-0.21800578930124007,0.18950371360319562,0.6935293654086747,0.7903417840382838,0.012266362481440005,-0.048490675279044576,0.25548600255784376,-0.23621375533410838,-0.1971314328115719,-0.37386749980670125,1.0784764621246223
2016-03-31,-1.5614298454791327,4.5321630761491,-0.5745519099753149,0.6798445654122561,0.5626740014140459,0.33663306460012193,-0.5433782546551547,-0.5269057849302492,0.22066423178478026,-0.20956942815670734,-0.9034658751210334,0.5006311419295415,-0.2794998993995724,-0.5136356973656007,-0.16955858952549235,0.5456025761584901,0.2973262206267989,1.0646163402859015,-0.831779722423979,-0.5401407412371472,0.545386045777818,-0.6060462132028652,-0.41205343974984654,-0.009209606122811962,1.0792865347959424
2016-04-30,-1.1516643020575361,4.685751550989291,0.16517960848480848,0.22623822618075973,0.8633508724669623,1.0160570478777704,-0.7785149946021405,-0.560635170000467,0.4460946649813256,0.1413596714015716,-0.20271662318972145,0.8606233460339588,-0.442346531870491,-0.19014208097493918,-0.42669382888140855,1.2612514444378784,0.8848565518410604,-0.35181688594640503,-0.22499654050304257,-0.6615451343891124,-0.32704015294047284,-0.5981053499634453,-0.452838182781294,-0.12124706340478096,0.8683633430518256
2016-05-31,-1.7626642191574813,4.4493287844474505,0.5060363855974646,-0.08672397000941592,1.0485868764394226,1.1493598275172623,-1.0315362201759473,-0.6157557598451386,-0.3668415436345764,-0.3113848244639539,-0.3016650267903623,0.4102029758086253,0.3995530342875323,-0.1938772824629927,0.10598195952746983,0.739246673976856,1.8743022542859074,-0.39594267325631566,-0.5453488536101432,-0.8117117031010462,0.3537539251459608,0.2727533839609424,-0.37258057074384693,-0.20953453196419086,1.0553158595656864
2016-06-30,-2.601675268868162,4.1497464956621775,0.5951938563696608,-0.33452183737604096,0.43963435673472767,1.6791619329713636,-1.1899172763196484,0.021432830994027458,-0.799943533293025,-0.9040813397215969,-0.2698101955814661,-0.5161217898442829,-0.7929142018123748,-0.45104983807308857,0.6020695723572665,0.1578293220168529,0.3275107050152825,0.07554544343987946,-0.5954011285960636,-0.8886449131828128,0.8015949007619229,0.03533699323965258,-0.11937255137047292,0.09438129917412173,1.5486446201652182
2016-07-31,-2.495357996660542,3.94978466646975,0.16200417179439563,-0.8954558675728843,-0.07133828016382397,1.6012289616243025,-0.8826771492800713,0.47319742469179493,-0.5472094261716212,-1.1192279595084342,-0.6128607465816253,-1.414445597966194,0.4824691958095928,-0.5785089217557658,0.9997186097523899,0.013632133573866768,-0.1223543145457805,-0.1908761352372968,-0.3370961011001854,-0.38787213463676234,0.36931794948056035,0.5126342705415649,0.23862905088784803,-0.33269125066297567,1.685924966243646
2016-08-31,-3.1905345627516875,3.002727516270014,-0.9381493188247105,-0.6184374781957683,-1.1088231683774084,1.1693090454953459,-0.7229206907378555,0.03199491842739163,-0.9137008272420312,-0.8691028167940963,-0.6633928314861175,-0.5661290021204723,-0.17528923401547136,-0.4296599953452869,0.517325270779894,-0.15497672308761698,-0.9459679533038962,0.21903492238770675,-0.11682069000826813,-0.06699872907551037,0.623277328369915,-0.1444312623630779,0.2688090124176919,0.5232143745986673,1.6843334719788938
2016-09-30,-2.2106365406686406,2.526402012764881,-1.0908166960186836,-0.29937892918510844,-0.6443202957339642,0.5653612768536864,-0.3127505754375972,-0.46757541148831466,0.004333922388166619,-0.5092119588690116,-0.3892555239266736,-0.051725827547659295,0.08900106055058506,0.4805981007699975,-0.5860150293457063,-0.1243480711618376,-1.0918351297895639,-1.0950024887386216,-0.033107062239908114,0.20210144476292674,-0.9515836794248688,-0.18907033515560084,0.17294077825996923,0.4231856325506562,2.0507989115119862
2016-10-31,-1.3347386588343182,2.2645821061734104,-1.185907984592594,-0.4747163680059702,-0.33326704362384946,0.33005736587830636,0.21313491987963462,0.21783920500805778,0.41919110930662645,0.5411421831913098,-0.021985060184925388,0.5018771432423261,-0.8240956853623216,1.1748248862077584,-0.4068264708434934,-0.5229966250883213,0.5316549366323339,-1.0799419180205365,-0.004366483729117132,0.3803174992323834,-0.27299776023675376,0.2668799925583574,-0.016710905591831866,0.08192924873051795,2.5103933482571117
2016-11-30,-0.7185843599631588,2.543849608898576,-0.9567890305875767,-0.200821680028524,-0.3853476717987848,0.7086773448397736,0.5319117675938033,0.8367706821166955,0.6480223182728914,0.9043807335573122,0.28757580497797613,-0.09323029917606113,0.10679065394340456,1.0593859359760147,-1.2274077730179536,-0.7247073159886182,0.3380338138291325,-0.41899166039974284,-0.6574036754915153,0.06719768811300558,0.5840023250612157,0.03804317487529357,-0.15315736929491133,-0.4203890360441287,2.8103616813294208
2016-12-31,-0.4510798289603554,3.158646538305694,-0.6240721011705006,0.14191065489119256,-1.1727805619122398,0.999936710825219,0.44325429128312915,0.11758626585964506,-0.05664238630956624,0.2653177292968092,-0.00903197795794337,0.10016715973530653,-0.24148031254079244,1.283024087261298,-1.504389844324855,-0.5454008773392635,-0.29623588258567896,0.03222698484375463,0.06926281043268025,-0.3612987685726183,0.5567663497114161,-0.5813921117259921,-0.4081753752159828,-0.7368903027406608,2.44119623655914
2017-01-31,1.3934910828795122,3.9820943248772878,0.13756419977711545,0.17116938218407116,-0.21696056542892472,1.0866923476155408,0.1276210892471297,-0.045961543546395034,0.6330623846074985,0.2391701779168177,0.8827447056777364,0.2828963129569284,-0.6544695067148115,-0.5498156116520205,-0.2784892770982366,0.93998239955558,-0.5894277768557417,-0.6942658396792938,0.11702335334107596,-1.1948421729276648,-0.0794816976819976,0.06644250300329167,-0.23967024639743764,0.25606002283874885,2.176223471915395
2017-02-28,1.5577351705015152,4.549621019966022,0.5339102073475857,0.24269888417261898,-0.16591032028236297,1.3804566650538714,0.6138986276782274,-0.45251265278135955,0.4043127896399571,0.3228512421306913,0.31411144222973814,-0.04205994152988894,0.19570728064397946,0.6087770504548383,-0.23312964114574156,0.33492229757724723,-0.47224189105080366,-1.0741973144055716,0.021056390203064997,-1.007946275555723,0.18091680563996648,1.1052795424252175,-0.27278285361854154,-0.4724879326952697,1.8563431667619756
2017-03-31,1.5414234347416174,4.471153984538366,0.9970468802231774,0.11731401097388784,0.5933490020006431,0.8715821197282083,1.2218874469112524,-0.870148574527457,-0.1299136721389247,0.22849400495719793,0.2753126595603532,-0.8416906765996591,0.09171576409751704,0.6752404717755153,-0.3779174351591832,-0.04285206454863994,0.7265039066061978,-0.25211481074696723,-0.15773922045094235,-1.2148791987241678,0.27896215416569053,0.6588651736223535,-0.5332698133608291,0.12577629206859334,1.640565809959127
2017-04-30,1.8633132396995458,5.056257887288438,1.3058923165535044,-0.553410553050386,1.2634373293820802,0.9378348213007573,1.185348327125469,-0.6217774754495841,0.3895453099452151,-0.22580325649625357,0.43684805622705025,-1.4052080695958384,-0.3535383365618382,0.17670433890696532,-0.2883206346568439,0.6642467828517183,0.7004142391953272,-0.08187370578139808,0.05090185601627589,-1.0896764848190643,-0.5314722786008944,-0.5359980834473679,-0.7735049331746416,0.25747156585260594,1.7251073506566073
2017-05-31,0.9459440801919679,5.3119027456622865,0.9557598304785841,-0.24427563307429162,1.2592221462337392,0.6800581169960782,0.6987022635366573,-0.31201946284421833,0.23710787260669644,-0.25916495487500063,-0.13351275350841346,-1.09289759973841,0.42068708295988866,0.07279817680162295,0.223166193910418,0.9846177773084224,0.9458011499916508,0.023720953123236202,0.07240443298054933,-0.694183007364456,-0.3523458463329193,-0.5074944100411416,-0.48499031289862976,0.12297352953333494,1.92812155729698
2017-06-30,0.13986002345703652,5.292644126488398,1.122300463470072,-0.7765342042200535,0.44036999885646094,0.9894843721228714,-0.1778208128266783,-0.36124110630198125,-0.7357401114014332,-1.090485608959091,-1.5368969230301255,-0.8568922497313682,-0.031093736725779055,0.2524260840288192,0.6533643536801397,0.22754296432563953,0.7519416544647771,0.70157163275749,0.13194988393739965,0.3431430502585518,-0.5314561979714846,-0.15314811983147014,-0.07344674017366072,0.0780201249695021,2.1805652303711787
2017-07-31,-0.0943439922639976,4.845407103460259,0.7471394630609687,-0.5312334807412796,0.17076803789099224,0.6746466865202658,-0.17590570842390119,-0.23703627260954802,-0.2578196712650679,-1.2198405670419334,-1.5784518437262878,-1.0622644073489185,0.12168104875488531,0.7289593405913719,0.2881317717018544,0.7289594951272443,-0.25315687226696704,-0.27607517673135035,0.3596851285331523,0.729373493996824,-0.8894257350265106,0.2937893259291165,0.17577814479124898,-0.1594900900352408,2.020757753132485
2017-08-31,-0.32319521818505614,3.744321127304438,0.48484671640383226,-0.9671805344419605,-0.18821773901223046,0.45152482630989305,-0.20898476934480473,-0.28716678609382135,0.36401954687099825,-0.9545409914020796,-1.5693198831192492,0.23585705354604738,-0.24664252481336094,-0.04190609713957722,0.5976429484582554,0.16190483958290097,-0.20252464411331142,-0.24775649090571683,-0.07810984181772056,0.7335166245245828,-0.064523606947048,-0.0025724389394948984,-0.16337604069854014,0.3736165359534923,2.172493864295566
2017-09-30,-0.09787640039441128,2.9974727046563094,0.028956364729658405,-1.327378076857528,-0.520880771943148,0.8485015162734287,-0.0888066298577297,-0.17602012169958878,0.6789401745171145,-0.5686203823288192,-0.9288479644759121,0.8533346557821762,-0.2534544034144363,-0.510338692791627,0.4447487136749428,-0.8270393923999522,-0.4980281955581685,-0.6304139412918143,-0.9277879552562144,0.5566645697786687,-0.22385476662020024,-0.23895890827000701,0.1004316289257936,0.046118082941245565,2.129930719552253
2017-10-31,0.28510132672029104,3.0391686503849797,-0.08085796216813582,-1.505167973547608,-0.5081941289740155,0.9986444743247169,0.7306698108457514,-0.09040772261169876,0.05354159289107007,0.3689483426997772,0.11778665246306035,0.17699080032839523,-0.18248596485025456,0.18970394237840865,0.017815743804251452,-1.4634854193081677,0.6018863150190003,-1.0081936699835232,-0.9557303966428474,0.8276259139092943,0.15423341053142092,0.4938321662805146,0.39491715550236406,-0.0356336659845448,2.151318868063945
2017-11-30,0.9257603797947203,2.940649020645159,-0.396685915919237,-0.9920203286565406,-0.2944239666554087,0.9853961219524239,0.873938008458995,0.3878844440040537,0.34838346999889996,0.3833798905496894,1.1415938537072108,-0.4773740912861293,-0.6145024779377644,0.30382579670110105,-0.862952868698372,-1.3637617856088158,-0.4680522809298184,-0.0652796803811391,-0.7610394621374376,0.10172651679286618,0.6594026158813145,-0.32024741536437357,-0.20982868825315998,-0.06877849706430697,2.263468931091861
2017-12-31,1.5166150746822376,3.63285656844845,-0.07615524805430572,-0.38248531000673597,-0.23965802647575393,0.8498681154038003,1.564142717092593,0.4911875492697075,0.6144818327197306,0.7749824606781635,0.40008595310038486,-0.16707694949219884,-0.2810405286723304,0.6891344440359788,-0.9641414646831812,-1.1500905672318424,-0.4490153194230582,0.33365822365481135,-0.8750842302785726,-0.18418971371273174,0.36562630210020075,-0.4917831051361245,-0.9935056814110539,-1.2306041926831042,2.3309497646499366
2018-01-31,1.769143322988902,4.050505690413786,0.8033237196149898,-0.2498081313513068,0.0682033794650581,1.0488780634603776,1.2698313503631962,-0.6389996100590283,0.2680187866199017,1.0174947505809433,0.6617408894120472,0.723925680317846,-0.14235554221765837,-0.7608320153003587,0.17600484718965764,-0.010298282980875522,0.15608548869002054,0.03546876552150578,-0.2013778220190702,-0.41909152323699633,-0.040377278737482626,-0.08822550110024893,-0.5046731719727849,0.24457021334078802,2.4709963021052994
2018-02-28,2.2219560162586127,4.242436611373783,1.5231030855393697,-0.055065462554378795,0.5500165450913568,0.7818102141763772,0.8145724128308156,-0.6258472848564494,0.18621036304431843,0.6428852491230898,0.5594957680186392,0.22474925114003827,-0.36343964501181786,0.5402548862212029,0.03747746121866638,0.1548048061505052,0.1705358778892698,-0.48095310843185923,0.3070121081036299,-0.42064176679541854,-0.49011920735373754,0.639833009742575,-0.1582034427204283,0.3712299814802792,2.781921607842497
2018-03-31,1.8770846705541513,4.687346377391238,1.8046269354114568,0.09890906894882628,1.020916433665937,0.7298625725756467,0.6187390962324404,-0.5525702320561185,0.17974886205131882,-0.060155745655723424,-0.05254159654925228,-0.8792684549806605,0.5870835331919326,1.2711059040631192,-0.5688214753604033,0.18945819137740139,0.09229500107983754,-0.651151862060503,-0.32845633998307255,-0.05158214300221795,-0.5610235984336578,1.6017637908965288,0.48268631677011636,0.3150050422425991,2.8075506935940187
2018-04-30,1.1296581685861111,4.442653723104038,1.6966731087446176,-0.31903246717155204,1.0713328400330828,0.908695064048314,0.23116779770535972,-0.25625176437375924,0.2393464009876764,-0.13916632029060624,0.630363514734157,-0.6279858154701976,-0.5983856770405416,-0.0411342918299196,-0.9188227934278432,0.6022764307538028,-0.01627287823389974,0.31384679938545973,-0.27787513207346326,-0.04674948609933625,0.0488091191100985,-0.5224563679338912,-0.14920017459908325,0.6719906404597795,2.854124785561929
2018-05-31,0.9946738372787606,4.814033190398192,1.8397586490298208,-0.8307487222294281,0.762251857788533,1.581360847278097,0.018584312116948346,-0.3610822846103059,0.9662863619283211,-0.45233606319712083,0.04417791692113343,-0.4536981093393243,0.18387370537179146,-0.1070156780618361,-0.9068683596782142,0.5523586691581296,0.03845875615275835,-0.46688693246214397,0.7779863191347234,0.022895956778334916,-0.49546761790625937,-0.6136066667632715,0.14847163828999796,-0.3214259398773321,2.6429238568742575
2018-06-30,0.5928145245581631,4.7234440316537,1.3776348707111963,-1.2508434814936416,-0.008860505111144614,1.4913886648729655,-0.2935266041962389,-0.07028694890268691,-0.4642391985806833,-0.6130385672210841,-1.043962728719223,-0.42005980260950376,0.05674319383689179,0.2576322561027382,-0.1629097395987639,-0.2994024062771098,0.08672044943107458,0.01069390864341244,0.38732770142937367,0.3827245361730545,0.2972781322329554,0.3751465592751367,0.18249317105717278,-0.43842231953980587,2.332055105808828
2018-07-31,0.7095374962621507,4.457791707438292,1.4291695216746234,-1.3745313779144714,-0.24357352403535196,1.0937099735950295,-0.29334192791384667,-0.15730390480520057,-0.9430551675010465,-1.190657706706115,-1.3773741750109438,-1.0938455955265685,0.39033641567206057,0.5798522065850442,-0.011195097176374697,-0.5162500630185078,-0.5181759017549254,-0.23506429961107572,0.48666217872190815,0.45353067784916257,-0.5691737559978278,0.48911465019601946,-0.022491559671010176,0.011864393299024044,2.492032470218053
2018-08-31,0.829113779323644,3.4345584521738246,0.842606102729765,-1.8444036046997532,-0.031972762701810716,0.3143000478480014,0.4349540480771197,-0.15465725356414717,-0.44216592830879464,-0.8541098231962013,-0.8092983235010278,-0.6261660853048212,-0.16915353044439982,0.07586716174787159,0.5974595918513447,-0.28579836808147535,-0.04598984209583058,-0.2078605097378334,-0.06354810464127468,0.5251817484956871,-0.9674744274266701,-0.00014493206298115595,-0.32349100827071514,0.5569923488345397,2.147328577667773
2018-09-30,0.9538010295566643,2.987492573632373,0.38050600769978304,-1.9490976353682326,0.11783384308308549,0.11475660935750737,0.8849388107721227,-0.02822563870577775,0.37880595981855253,-0.19066291843321437,-0.16029643325429382,-0.1336975944671986,-0.20010890271483897,-0.3821658353459064,0.5170993825662518,-0.39129661856711184,0.3273428001313633,-0.05706911796328306,-0.8815875981967919,0.6627869654221534,-0.763346435541036,0.21830021299778551,-0.49145351572765705,0.6693576653983399,2.0023809043401064
2018-10-31,0.5929797786943236,2.9285595217717675,0.36338838141391255,-1.410155440543719,-0.3737329920923639,0.7654231853891583,1.0303595810773276,0.005247743728227359,0.673619128932352,0.45521603851672476,0.2528482388444458,0.1746298117617323,-0.3910740164663138,0.8213363865490689,-0.8742422146415731,-0.6498140769292808,0.02317904650054646,-0.268288756632629,-0.17606242939155275,0.8551750137082629,-0.42969354404166066,-0.006509498982951009,-0.07565960816846416,-0.24416957156290325,1.4875893578291333
2018-11-30,1.2401716992773142,3.134951491910455,0.26084742648008574,-1.4412760367398043,-0.1311848697713811,0.6476792615547858,1.2009122526780316,0.21002604047515122,0.39412039582539826,0.5893035720628402,0.6524228405777088,-0.4804077184139218,-0.01168874793771119,0.3685038815343252,-1.3224455720409893,-0.7633295216384323,0.7401055390770538,0.5539931475900746,0.04305162394439421,0.7856120753768556,0.04757383647196397,0.28445286791337376,-0.44562559177413874,-1.0094681167710797,1.5188615351321877
2018-12-31,1.2264599295442342,3.9887378213224323,0.5202087316174332,-0.7789407952252845,-0.11678554950305652,0.7518006567397697,1.238058659094797,-0.12975754189115554,0.3477836508785922,-0.16919939296221256,0.21682383472032207,-0.6705799040495757,-0.029818407878495726,0.1623337796674798,-0.8121674101713248,-0.5845984375358931,0.17306448199057656,1.1150615745642998,0.5143025708650603,0.1136947318163784,0.00831008242342283,-0.00143825325952168,-0.9009083501141381,-0.5255097081205181,1.8831863513063984
2019-01-31,1.5304348107067398,4.423311911303699,1.0974246125981617,-0.45786525359606367,0.5752620575372847,0.2985860271314462,1.214418254839839,-0.3757037659732804,0.27414139741848986,0.12819133380776263,0.14443417200396977,-0.5844076099987359,0.028004447336865797,-0.7489295555578352,0.46875064696966706,0.6403614386149045,0.5675173960161934,1.0547646937128972,0.7001675100714986,-0.39323671095269846,-0.7965089050223215,0.1072949396096681,-0.44108228510587255,0.2805235259633167,2.000583470209061
2019-02-28,1.6640510671201518,4.88261121023635,1.0411971635026185,-0.83536798909104,0.47941107284999845,0.49787044711054695,0.8226972664163694,-0.2137035989627039,0.6511302506490884,0.43533582459560793,-0.21310932811335306,0.12689026014854748,-0.6149132678072597,0.009158646435183033,0.08340874185229218,0.9115628000823651,0.19098930213208465,0.8672444884957621,0.4927345493642711,0.5346395836882615,-0.4888135465402554,0.4330819442347333,-0.18332698818737228,0.1745954681799514,1.7959105553606136
2019-03-31,1.1756411898381058,5.230259124202452,1.565673164094641,-0.35800006515079125,0.48537189398794944,0.8429524596891477,0.10902339609362637,-0.7075941408430771,0.8431760987711314,0.1728779280774566,-0.8093260533599116,0.8401342997558405,0.47376612703532217,0.608991175616865,-0.36722528144959826,0.45071393064422416,-0.6357200281871687,0.4488769497303118,0.08044572881565289,0.5905152678575939,-0.08962922909239576,0.41788763339043955,-0.6173622418199011,-0.19599005207257192,1.671194894390049
2019-04-30,1.1941516863564532,4.978644933294543,2.176751088283035,-1.0357884471054015,0.9028059148711679,1.1121324613750807,-0.052019215250220435,-0.973974510066901,0.7147749485470344,0.2098777497757675,0.23347200911837776,1.2929117607961735,-0.37436651522876696,0.1394198326796638,-0.26405193779618813,-0.24447511564798433,0.8651571249917535,0.2688214303765405,0.42766586868300954,0.2664138556953067,-0.13048302774378134,0.2154539506897383,0.12038670182435013,-0.05714614111592317,1.826331335037068
2019-05-31,1.3087352464873157,5.447556895440383,2.01334798292697,-1.5513398024044571,1.3111955591929016,1.2582345122919976,-0.058798545712896805,-0.3728888239183504,0.4837643991088727,0.03402722110704813,1.3734294071831368,-0.6502137042426906,0.4572631222539796,-0.6014438411122607,0.02651075429854485,0.05250335848174268,0.40641597073783703,0.3538017318191627,0.09429293117039265,-0.026845922221708736,0.10994443442925612,0.755591603334889,0.11275729590194573,-0.0027003440316456704,1.7376412106666406
2019-06-30,0.2776212228976798,5.265772503082402,1.643279018524794,-1.7314546210374204,0.3244912515496576,1.1765955319250203,-0.42630404523593235,0.10853777610100948,-0.40329525907815506,-0.8843481764068043,0.09341783682742302,-1.2753741581836784,0.11455525462323861,-0.049171207102568615,0.30507805642973024,-0.4176345628759101,-0.05345039567307393,0.8856365937189078,0.82504261489975,0.33672192192234457,0.31495032165515024,-0.20409916264519823,0.3513946363577793,0.20367180172196936,1.6844977040391562
2019-07-31,0.2079361910474676,4.940598980728476,1.2394342827941027,-1.824672117982328,-0.061572634677358365,0.8225808605059435,-0.4293977912644901,0.11998238409441159,-0.014370849744272225,-1.0171524544377943,-0.1334479816582882,-0.6680419694318727,0.2690544137859926,-0.7919514209325678,0.8252231687915035,-0.014651515131732124,-1.2847835214801444,0.7045154204449204,0.6039042252112174,0.587345944130049,-0.41345702382897315,-0.5381820158463866,0.35239280238840065,0.4310745605670864,1.7339736996186295
2019-08-31,-0.1980190476754591,3.9354275806963117,0.4335464413964836,-1.9348207418457166,-0.5088172804186636,0.48161112596073263,0.21877149374058275,-0.44090519947703655,-0.2635050001626446,-0.9347916007026988,-0.8666018695756282,0.04669538899595153,0.35668512446633344,0.17688839307163257,0.7580856367621238,-0.2339880751421662,-0.31442758161750284,-0.15194147914655443,0.5132206891407651,1.2189016355928821,-0.7732454904343478,0.4621163477294149,0.015024331771513346,0.011700296887291793,2.092290394862917
2019-09-30,-0.10364077076398963,3.120833918394278,0.3462321821651407,-1.5772068920816065,0.04556676867467357,-0.15633579649579676,0.8401745901009519,-0.6167060890733082,0.40161957080210753,-0.43942972435199334,-0.21834992222487323,0.08496929037489899,-0.00407754649301602,0.09726048051672254,0.021113373253290733,-0.7651127097471706,-0.059626510593618405,-0.7321409152380473,-0.1115370934142546,1.111072136551147,-0.9026038578408407,0.7012691479127005,0.2856493414585788,0.7160785045548467,2.3195274699624457
2019-10-31,-0.0525586157372125,2.7656941544254554,0.358609102043567,-1.7598124701147086,0.13546743009224102,-0.15256710423074388,1.1331170656316667,0.09956849509332229,0.9416074404954616,0.3758975272681644,0.5666911793083428,0.27370004739041026,-0.5460005726041646,0.349328066808215,-0.48474068003377035,-0.5678736842187271,-0.10973350384513238,-0.6917148553684936,0.2664527911412705,0.792252741147813,-0.8167670414409683,-0.025307815620020727,0.0001715082578243967,0.5010233198277692,2.599767976845202
2019-11-30,-0.09159978809315591,2.9663186802897727,-0.29624790460894623,-1.509520528992989,-0.29545211014826867,0.7106871684012115,0.6013722150245291,0.5941926619646031,1.0158115060788668,0.7624045259197094,0.6718650023180435,0.7210420855408406,-0.19292665461361966,0.5286557774473595,-1.1615638415235208,-0.7040576910190494,-0.7318632733763298,0.010328728421338088,-0.48496809291740867,0.5517490030793113,0.1901484626492861,0.2269235070087111,0.006450721769628642,-0.32154387663737494,2.3413166797595197
2019-12-31,0.015391383807198825,2.4265410953052293,-0.01539016467304526,-0.9391559494342223,-1.439019404982947,1.0253469285873726,0.40447622785631404,0.3653364526218777,0.19805370814606393,0.44041045127550865,0.875610101560184,0.7196944852106695,0.07528273676220334,0.37281031610882803,0.6689628657115797,-1.6367345401150326,-1.0857094261966427,0.7231377373593718,-0.10454751104475285,0.2626596344783621,-0.07035854435626868,-0.11599602569669566,-0.7385769090218204,-0.40955239383463643,1.4940399642909163
2020-01-31,1.3341438358712157,1.76362857885671,0.3787023768269713,0.20805502963149744,-1.730420313719077,0.636226566882627,-0.16323569761994874,0.11701907440800571,-0.33880204494710014,1.0579144495966153,2.2598147393845287,-0.3741003248620364,0.3444269751370559,-0.4948140062928901,2.0054233617711463,-0.8516012608422303,-1.8821975857785778,-0.47468846369133333,1.2023637317948797,0.9595719463090515,-2.1741229316491713,0.37769884566971085,0.2051180783373531,-0.737274086356667,0.3130472940411133
2020-02-29,2.0795303373901017,1.030024512060592,-0.28820446532696203,2.1324442243524677,-1.725134486059653,-0.42709898014274233,0.33117594630375974,0.49740278851075975,-0.8745746352908501,1.370261001239543,2.425091834310403,-1.4957389552630405,0.8474305208451666,-1.4515571487194294,3.0581653900559194,-1.2069760118777388,-0.7408090069448858,-0.797311778275946,1.552454069511204,2.0651666767607177,-1.4408837127461183,-0.43724897322293377,-1.53609993752381,-1.7311569237258342,0.1982013035848551
2020-03-31,1.2030350184011014,0.04221126125168384,-0.6291146154837965,5.838136222698768,0.32879602378893935,-4.016121089118096,1.1109006038778229,-0.5388054496801931,-0.7721012778427189,1.2186533789835086,1.851178649689023,-1.6856419443780442,1.699237095733503,-1.8152452690504983,0.9484023804909778,-1.575199395168579,1.3365207841107913,-0.4293473789740435,1.4808876814716838,0.8731888836847671,-0.5062710966037323,-1.1165244147073197,-0.5347563244240795,-1.2363174704254727,0.7166562831830481
2020-04-30,0.7805760006048528,1.1103304612651665,-1.0618675119405934,6.5490187002871005,2.537070941157819,-6.772009106283252,1.1226776754799226,-0.2853265724752059,-1.039270648659854,0.929981797025313,0.7232254253861429,-2.6236365602385012,-0.4016717101034499,-1.302411143615728,-0.353701631918554,-0.3728825162946862,1.895514463211533,0.4512654862088702,1.5447488643119909,-0.04977574198101831,0.05053836341814393,0.2507890325138054,-0.016454937326638545,0.06938340418187,0.9968647625897997
2020-05-31,-0.6167567177983602,3.154781234131473,-0.8463998625540642,7.026206115513285,3.6468562715966253,-7.548342371304659,-0.21652160704860568,1.0250293435949698,0.6932555936662165,0.5947458541517562,-3.9546458817445465,-1.3622849055157429,-0.049810178050165785,0.9582982732254313,-0.6841374982364463,0.1366857592090272,-1.6333524197461056,0.7191234519798022,-1.316020186538272,-0.5086613128447556,0.48133071648290426,1.3952852182099764,0.013171789193042438,0.5108778614973685,1.2810698495523853
